"","route","region","nyears","matssname"
"1159",126,63,26,"bbs_rtrg_126_63"
"1160",126,72,28,"bbs_rtrg_126_72"
"1161",127,69,25,"bbs_rtrg_127_69"
"1162",127,72,26,"bbs_rtrg_127_72"
"1163",127,88,24,"bbs_rtrg_127_88"
"1164",128,4,25,"bbs_rtrg_128_4"
"1165",128,14,26,"bbs_rtrg_128_14"
"1166",128,33,30,"bbs_rtrg_128_33"
"1167",128,42,24,"bbs_rtrg_128_42"
"1168",128,82,27,"bbs_rtrg_128_82"
"1169",129,4,24,"bbs_rtrg_129_4"
"1170",129,25,28,"bbs_rtrg_129_25"
"1171",130,60,27,"bbs_rtrg_130_60"
"1172",130,79,25,"bbs_rtrg_130_79"
"1173",130,82,27,"bbs_rtrg_130_82"
"1174",131,3,25,"bbs_rtrg_131_3"
"1175",131,49,28,"bbs_rtrg_131_49"
"1176",131,52,30,"bbs_rtrg_131_52"
"1177",132,25,26,"bbs_rtrg_132_25"
"1178",132,72,30,"bbs_rtrg_132_72"
"1179",132,79,26,"bbs_rtrg_132_79"
"1180",133,79,27,"bbs_rtrg_133_79"
"1181",134,88,25,"bbs_rtrg_134_88"
"1182",136,61,26,"bbs_rtrg_136_61"
"1183",136,69,28,"bbs_rtrg_136_69"
"1184",137,14,27,"bbs_rtrg_137_14"
"1185",137,39,27,"bbs_rtrg_137_39"
"1186",138,53,26,"bbs_rtrg_138_53"
"1187",139,82,27,"bbs_rtrg_139_82"
"1188",139,83,25,"bbs_rtrg_139_83"
"1189",140,2,26,"bbs_rtrg_140_2"
"1190",140,14,25,"bbs_rtrg_140_14"
"1191",140,83,29,"bbs_rtrg_140_83"
"1192",141,66,26,"bbs_rtrg_141_66"
"1193",142,2,26,"bbs_rtrg_142_2"
"1194",142,69,26,"bbs_rtrg_142_69"
"1195",145,89,24,"bbs_rtrg_145_89"
"1196",150,92,26,"bbs_rtrg_150_92"
"1197",151,14,24,"bbs_rtrg_151_14"
"1198",151,72,25,"bbs_rtrg_151_72"
"1199",153,14,29,"bbs_rtrg_153_14"
"1200",153,85,25,"bbs_rtrg_153_85"
"1201",155,14,28,"bbs_rtrg_155_14"
"1202",155,27,25,"bbs_rtrg_155_27"
"1203",155,72,30,"bbs_rtrg_155_72"
"1204",155,85,25,"bbs_rtrg_155_85"
"1205",156,14,26,"bbs_rtrg_156_14"
"1206",158,14,25,"bbs_rtrg_158_14"
"1207",159,14,25,"bbs_rtrg_159_14"
"1208",161,85,25,"bbs_rtrg_161_85"
"1209",162,14,25,"bbs_rtrg_162_14"
"1210",164,89,24,"bbs_rtrg_164_89"
"1211",165,72,30,"bbs_rtrg_165_72"
"1212",166,14,29,"bbs_rtrg_166_14"
"1213",167,91,26,"bbs_rtrg_167_91"
"1214",168,14,29,"bbs_rtrg_168_14"
"1215",168,66,29,"bbs_rtrg_168_66"
"1216",169,85,26,"bbs_rtrg_169_85"
"1217",173,14,24,"bbs_rtrg_173_14"
"1218",174,85,26,"bbs_rtrg_174_85"
"1219",175,14,24,"bbs_rtrg_175_14"
"1220",176,14,26,"bbs_rtrg_176_14"
"1221",179,14,27,"bbs_rtrg_179_14"
"1222",181,14,26,"bbs_rtrg_181_14"
"1223",181,72,25,"bbs_rtrg_181_72"
"1224",182,14,24,"bbs_rtrg_182_14"
"1225",182,72,29,"bbs_rtrg_182_72"
"1226",185,14,27,"bbs_rtrg_185_14"
"1227",186,14,30,"bbs_rtrg_186_14"
"1228",188,14,30,"bbs_rtrg_188_14"
"1229",189,14,24,"bbs_rtrg_189_14"
"1230",189,72,26,"bbs_rtrg_189_72"
"1231",192,3,26,"bbs_rtrg_192_3"
"1232",192,72,26,"bbs_rtrg_192_72"
"1233",193,14,27,"bbs_rtrg_193_14"
"1234",193,72,28,"bbs_rtrg_193_72"
"1235",194,72,29,"bbs_rtrg_194_72"
"1236",195,72,27,"bbs_rtrg_195_72"
"1237",196,4,24,"bbs_rtrg_196_4"
"1238",196,72,25,"bbs_rtrg_196_72"
"1239",198,14,29,"bbs_rtrg_198_14"
"1240",199,14,29,"bbs_rtrg_199_14"
"1241",199,61,26,"bbs_rtrg_199_61"
"1242",201,14,26,"bbs_rtrg_201_14"
"1243",202,17,26,"bbs_rtrg_202_17"
"1244",202,63,24,"bbs_rtrg_202_63"
"1245",203,17,26,"bbs_rtrg_203_17"
"1246",203,68,27,"bbs_rtrg_203_68"
"1247",203,69,27,"bbs_rtrg_203_69"
"1248",204,33,26,"bbs_rtrg_204_33"
"1249",205,14,24,"bbs_rtrg_205_14"
"1250",205,63,28,"bbs_rtrg_205_63"
"1251",207,17,27,"bbs_rtrg_207_17"
"1252",207,61,24,"bbs_rtrg_207_61"
"1253",208,11,30,"bbs_rtrg_208_11"
"1254",208,17,24,"bbs_rtrg_208_17"
"1255",208,33,27,"bbs_rtrg_208_33"
"1256",208,42,24,"bbs_rtrg_208_42"
"1257",209,17,27,"bbs_rtrg_209_17"
"1258",209,33,25,"bbs_rtrg_209_33"
"1259",211,17,26,"bbs_rtrg_211_17"
"1260",211,33,25,"bbs_rtrg_211_33"
"1261",212,33,28,"bbs_rtrg_212_33"
"1262",212,69,24,"bbs_rtrg_212_69"
"1263",213,4,25,"bbs_rtrg_213_4"
"1264",214,33,26,"bbs_rtrg_214_33"
"1265",216,17,25,"bbs_rtrg_216_17"
"1266",216,68,25,"bbs_rtrg_216_68"
"1267",217,33,27,"bbs_rtrg_217_33"
"1268",217,63,24,"bbs_rtrg_217_63"
"1269",218,17,25,"bbs_rtrg_218_17"
"1270",218,33,26,"bbs_rtrg_218_33"
"1271",219,33,26,"bbs_rtrg_219_33"
"1272",220,33,30,"bbs_rtrg_220_33"
"1273",221,17,27,"bbs_rtrg_221_17"
"1274",221,42,24,"bbs_rtrg_221_42"
"1275",222,11,26,"bbs_rtrg_222_11"
"1276",222,17,26,"bbs_rtrg_222_17"
"1277",222,33,26,"bbs_rtrg_222_33"
"1278",223,11,27,"bbs_rtrg_223_11"
"1279",223,33,25,"bbs_rtrg_223_33"
"1280",224,3,30,"bbs_rtrg_224_3"
"1281",224,63,28,"bbs_rtrg_224_63"
"1282",225,33,25,"bbs_rtrg_225_33"
"1283",225,63,28,"bbs_rtrg_225_63"
"1284",226,33,25,"bbs_rtrg_226_33"
"1285",227,33,28,"bbs_rtrg_227_33"
"1286",228,17,24,"bbs_rtrg_228_17"
"1287",228,63,24,"bbs_rtrg_228_63"
"1288",229,51,26,"bbs_rtrg_229_51"
"1289",229,69,25,"bbs_rtrg_229_69"
"1290",237,69,26,"bbs_rtrg_237_69"
"1291",243,69,26,"bbs_rtrg_243_69"
"1292",244,11,24,"bbs_rtrg_244_11"
"1293",251,4,24,"bbs_rtrg_251_4"
"1294",251,69,26,"bbs_rtrg_251_69"
"1295",252,69,25,"bbs_rtrg_252_69"
"1296",255,11,30,"bbs_rtrg_255_11"
"1297",270,11,27,"bbs_rtrg_270_11"
"1298",273,83,27,"bbs_rtrg_273_83"
"1299",284,3,25,"bbs_rtrg_284_3"
"1300",297,68,26,"bbs_rtrg_297_68"
"1301",302,76,27,"bbs_rtrg_302_76"
"1302",304,17,24,"bbs_rtrg_304_17"
"1303",306,76,29,"bbs_rtrg_306_76"
"1304",308,68,25,"bbs_rtrg_308_68"
"1305",309,17,25,"bbs_rtrg_309_17"
"1306",309,76,26,"bbs_rtrg_309_76"
"1307",311,63,25,"bbs_rtrg_311_63"
"1308",311,83,25,"bbs_rtrg_311_83"
"1309",312,17,24,"bbs_rtrg_312_17"
"1310",315,17,24,"bbs_rtrg_315_17"
"1311",315,83,24,"bbs_rtrg_315_83"
"1312",318,3,26,"bbs_rtrg_318_3"
"1313",318,17,25,"bbs_rtrg_318_17"
"1314",319,3,29,"bbs_rtrg_319_3"
"1315",330,4,24,"bbs_rtrg_330_4"
"1316",346,83,24,"bbs_rtrg_346_83"
"1317",372,3,24,"bbs_rtrg_372_3"
"1318",403,3,25,"bbs_rtrg_403_3"
"1319",404,3,24,"bbs_rtrg_404_3"
"1320",407,11,25,"bbs_rtrg_407_11"
"1321",408,3,26,"bbs_rtrg_408_3"
"1322",409,3,26,"bbs_rtrg_409_3"
"1323",418,3,25,"bbs_rtrg_418_3"
"1324",419,3,26,"bbs_rtrg_419_3"
"1325",420,3,25,"bbs_rtrg_420_3"
"1326",420,11,24,"bbs_rtrg_420_11"
"1327",423,3,25,"bbs_rtrg_423_3"
"1328",429,3,24,"bbs_rtrg_429_3"
"1329",435,14,24,"bbs_rtrg_435_14"
"1330",705,81,27,"bbs_rtrg_705_81"
"1331",706,81,25,"bbs_rtrg_706_81"
